"Bacteria_Antibiotic","ECOFF","distributions","observations","resistance_freq","best_model","unimodalBIC","bimodalBIC","prob_best","peaks","prop_overlap","diptest","diptest_pval","foldingtest","foldingtest_pval","criticalbandwidth","criticalbandwidth_pval","excessmass","excessmass_pval"
"Staphylococcus hyicus_Doxycycline",0.5,5,136,0.176470588235294,"Bimodal",604.251613855733,416.485822530664,1.6872384686638e-41,"2 Peaks",1.05601107309182e-05,0.0534232060789047,0.005477448001594,0.38552863500956,0.0001220703125,1.65653228759766,0.014,0.106846412157809,0
"Staphylococcus pseudintermedius_Doxycycline",0.125,9,474,0.472573839662447,"Bimodal",2476.50573994006,1605.16784300126,6.18557024382871e-190,"2 Peaks",6.35916998812853e-07,0.141397768187209,0,0.154308311474675,0.0001220703125,2.80240440368652,0.002,0.282795536374419,0
"Streptococcus pneumoniae_Doxycycline",0.5,6,4763,0.119672475330674,"Bimodal",19277.8236363139,14926.0229817559,0,"2 Peaks",0.0245826132803638,0.0142874703666143,2.66861264086593e-06,0.833339697738237,0.0001220703125,1.28470611572266,0,0.0285749403859093,0
"Streptococcus pyogenes_Doxycycline",0.5,7,2239,0.136221527467619,"Bimodal",10358.4264907002,7529.79947252635,0,"2 Peaks",0.000352726865919485,0.0296401894649637,0,0.543165214381494,0.0001220703125,1.92195892333984,0,0.0592803789299275,0
"Escherichia coli_Enrofloxacin",0.125,11,3039,0.0197433366238894,"Bimodal",6877.19622914774,5970.89120931896,1.57893947834365e-197,"1 Peak",0.352260805369432,0.00476095245754937,0.965786090309579,2.39414439715224,0.0001220703125,0.729782104492188,0.442,0.00952190491509874,0.156
"Mannheimia haemolytica_Enrofloxacin",0.125,12,541,0.266173752310536,"Bimodal",2285.72009179169,2060.03278964105,9.8316185466479e-50,"2 Peaks",0.286208982570245,0.0309149134604244,0.000953696730114695,1.05965372611523,0.208438126991575,0.880203247070312,0.056,0.0618298269208488,0
"Pasteurella multocida_Enrofloxacin",0.06,11,478,0.148535564853556,"Bimodal",2159.47714544299,1832.48138836698,9.85765349029925e-72,"2 Peaks",0.0608697575938333,0.0237480607582615,0.0629446674894718,0.896182986670526,0.0342096897124048,1.51981353759766,0.232,0.0474961215165229,0
"Staphylococcus hyicus_Enrofloxacin",0.25,5,136,0.0882352941176471,"Bimodal",428.392663877311,350.1605732769,1.02829416692312e-17,"2 Peaks",0.0130785062600674,0.0258707018503745,0.793244467035709,1.20697990210612,0.0243309478640212,0.810714721679688,0.176,0.0517414037007489,0.222
"Staphylococcus pseudintermedius_Enrofloxacin",0.5,9,474,0.314345991561181,"Bimodal",1995.95623758063,1623.4509438697,1.29271631752264e-81,"2 Peaks",0.0052655850125786,0.0864191174862267,0,0.535229018603695,0.0001220703125,1.35552978515625,0,0.172838234972453,0
"Enterococcus faecalis_Eravacycline",0.125,5,1364,0.00513196480938416,"Bimodal",2827.50957556504,2782.54511798098,1.72223374590531e-10,"1 Peak",0.826888114723958,0.0081756459252968,0.845868460353081,1.69979106383254,0.0001220703125,0.439056396484375,0.328,0.0163512918505936,0.09
"Enterococcus faecium_Eravacycline",0.125,5,987,0.0233029381965552,"Bimodal",2447.76665979067,2239.21344034208,5.16706357579877e-46,"1 Peak",0.627768327218145,0.0126209941416691,0.382100298277001,2.08573721675289,0.0001220703125,0.516807556152344,0.36,0.0252419882833382,0.01
"Klebsiella pneumoniae_Eravacycline",1,6,1758,0.0693970420932878,"Bimodal",5399.04213690274,5147.565204146,2.46875441075502e-55,"1 Peak",0.435694849168171,0.00778967234340321,0.739239777388189,1.54942498673618,0.0001220703125,0.230674743652344,0.636,0.0155793446868064,0.02
"Proteus mirabilis_Eravacycline",4,6,1122,0.0017825311942959,"Unimodal",2949.60830959171,2955.10516182532,0.0601755987535532,"1 Peak",1,0.0120450350796536,0.354907371293829,1.400202767116,0.0001220703125,0.408477783203125,0.236,0.0240900701593072,0.02
"Proteus vulgaris_Eravacycline",2,5,430,0.00232558139534884,"Bimodal",1024.15063836544,1010.61203374833,0.00114717813791758,"1 Peak",0.816552179405591,0.0192300819358313,0.351324052932243,1.40074243559173,0.0001220703125,0.371185302734375,0.33,0.0384601638716626,0.022
"Pseudomonas aeruginosa_Eravacycline",32,5,1526,0.000655307994757536,"Bimodal",4794.29157374004,4527.5253765766,1.18156143284902e-58,"1 Peak",0.658216535507913,0.00644993459417708,0.980350779431563,2.17950671385868,0.0001220703125,0.94671630859375,0.59,0.0128998691883542,0.306
"Serratia marcescens_Eravacycline",4,6,1007,0.00794438927507448,"Bimodal",2465.89283171625,2462.4091028787,0.14907627350536,"1 Peak",0.739126342238225,0.00859798788552041,0.940806315258686,1.62778458357508,0.0001220703125,0.268211364746094,0.28,0.0171959757710408,0.152
"Staphylococcus aureus_Eravacycline",0.25,5,2958,0.0250169033130494,"Bimodal",8077.3586268425,7547.96142113622,1.10371619071128e-115,"1 Peak",0.629343336792093,0.00691165844160686,0.492365148514913,1.70315520356655,0.0001220703125,0.33056640625,0.22,0.0138233168832137,0
"Stenotrophomonas maltophilia_Eravacycline",4,5,1237,0.0137429264349232,"Unimodal",4042.58684268427,4047.1990525192,0.0906186148894032,"1 Peak",1,0.0110315992921715,0.42317380524995,1.60059306515441,0.0001220703125,0.352912902832031,0.202,0.0220631985843431,0.006
"Campylobacter coli_Erythromycin",8,56,13025,0.132821497120921,"Bimodal",63245.3060494942,53048.9492708603,0,"2 Peaks",0.00108379540278342,0.0357715858093491,0,0.991517962456566,0.387940130572921,1.91239929199219,0,0.0715431712066533,0
"Campylobacter jejuni_Erythromycin",4,64,30257,0.0147403906534025,"Bimodal",109717.750042465,96403.3646356449,0,"2 Peaks",0.00201986891606288,0.0031132037867138,0.053084051377947,2.31856571671858,0.0001220703125,1.76447296142578,0,0.00622640757755567,0
"Clostridioides difficile_Erythromycin",4,7,4271,0.612034652306251,"Bimodal",24594.5461288993,14691.8469101177,0,"2 Peaks",1.2762756494543e-07,0.116747277120011,0,0.138187687884179,0.0001220703125,3.39487075805664,0,0.233494554228657,0
"Enterococcus faecalis_Erythromycin",4,16,1497,0.453573814295257,"Bimodal",8355.40840065519,7132.93167844475,3.48780860177247e-266,"2 Peaks",0.00586942772904024,0.0872937672359804,0,0.450746505212226,0.0001220703125,2.88114547729492,0,0.174587534471961,0
"Enterococcus faecium_Erythromycin",4,22,3676,0.377584330794342,"Bimodal",19619.1017655048,17132.4057418265,0,"2 Peaks",0.011830200624751,0.0733363178091628,0,0.646900876789878,0.0001220703125,2.3341236114502,0,0.146672635618326,0
"Enterococcus hirae_Erythromycin",1,8,568,0.10387323943662,"Bimodal",2422.00600319444,1406.58182795451,3.18743950576746e-221,"2 Peaks",0.00636917734017538,0.0294839898125457,0.00147657934724288,0.400698991400527,0.0001220703125,1.95597076416016,0,0.0589679796250915,0
"Haemophilus influenzae_Erythromycin",16,14,29196,0.00524044389642417,"Bimodal",79504.5692408542,76560.4790474551,0,"1 Peak",0.758674423787546,0.00138739831777595,0.991112506387814,1.88418209931715,0.0001220703125,0.576179504394531,0.358,0.00277479664877864,0.054
"Mannheimia haemolytica_Erythromycin",8,7,244,0.0204918032786885,"Bimodal",716.70373472249,617.702362929105,3.17779051651982e-22,"2 Peaks",0.000405697162801156,0.0130942245770096,0.993932185607254,2.21010548638523,0.0001220703125,1.03140258789062,0.212,0.0261884491540193,0.914
"Moraxella catarrhalis_Erythromycin",0.25,8,3038,0.00296247531270573,"Bimodal",6695.25571559006,5868.37288681463,2.78403788699988e-180,"1 Peak",0.501530191206519,0.00601804564986318,0.71991619643331,2.07408185464239,0.0001220703125,0.550910949707031,0.49,0.0120361270728541,0.01
"Pasteurella multocida_Erythromycin",16,9,335,0.0298507462686567,"Bimodal",1084.25443729775,1078.11933059891,0.0444656662473456,"1 Peak",0.760292243062688,0.017446340423993,0.737327539354217,1.79654336911618,0.0001220703125,0.488265991210938,0.61,0.0348926808479859,0.104
"Staphylococcus aureus_Erythromycin",1,26,39039,0.234329772791311,"Bimodal",204585.602461878,158582.396352358,0,"2 Peaks",0.0187061258219282,0.0308741151962644,0,0.574844875573093,0.0001220703125,1.86198425292969,0,0.0617482303604771,0
"Staphylococcus aureus MRSA_Erythromycin",1,7,2611,0.433167368824205,"Bimodal",13403.7418234148,11877.4879715104,0,"2 Peaks",0.00479419341467074,0.1063167658611,0,1.39699892180602,0.0001220703125,1.78694152832031,0,0.2126335317222,0
"Staphylococcus aureus MSSA_Erythromycin",1,6,680,0.179411764705882,"Bimodal",3344.29680461318,2370.17289317723,2.96264958130084e-212,"2 Peaks",2.69422621497587e-05,0.0366090309015578,2.50411425228858e-06,0.485240274710701,0.0001220703125,2.40334892272949,0,0.0732180618031155,0
"Staphylococcus epidermidis_Erythromycin",1,5,2067,0.692307692307692,"Bimodal",11134.2373802461,9368.37735312858,0,"2 Peaks",0.00429202045338104,0.0678087474273888,0,0.540084929349703,0.0001220703125,2.4351634979248,0,0.135617494397961,0
"Staphylococcus hyicus_Erythromycin",1,6,334,0.173652694610778,"Bimodal",1542.33348373715,1040.29821644179,9.64776788815459e-110,"2 Peaks",0.000564492093838215,0.0579396616200157,0,0.366916190812047,0.0001220703125,1.90612030029297,0,0.115879323240031,0
"Staphylococcus pseudintermedius_Erythromycin",0.5,18,899,0.538375973303671,"Bimodal",4499.43184187895,3577.99884134524,8.19155237388306e-201,"2 Peaks",0.0223924244502818,0.102333876801343,0,0.74189241540022,0.0001220703125,1.91326141357422,0.008,0.204667753602685,0
"Streptococcus agalactiae_Erythromycin",0.5,9,995,0.0824120603015075,"Bimodal",4537.61698377475,2944.24963623216,0,"2 Peaks",0.140275080891844,0.0160562991845139,0.0847384221528312,0.641267864726153,0.0001220703125,1.79714202880859,0.006,0.0321125983690278,0
"Streptococcus dysgalactiae_Erythromycin",0.25,5,145,0.103448275862069,"Bimodal",597.259045195909,384.257587740471,5.58883380077593e-47,"2 Peaks",0.00207946916165675,0.0252898968881749,0.781780324600647,0.497307298925707,0.0001220703125,1.62040710449219,0.062,0.0505797937763499,0.224
"Streptococcus pneumoniae_Erythromycin",0.25,28,39847,0.266899182014352,"Bimodal",228767.049997876,157457.532259406,0,"2 Peaks",0.00353163963581205,0.0552063606026842,0,0.379868054750011,0.0001220703125,3.07725715637207,0,0.110412721231376,0
"Streptococcus pyogenes_Erythromycin",0.25,8,10961,0.108019341300976,"Bimodal",53408.1026431951,34623.4553402673,0,"2 Peaks",0.0325389054399638,0.0111753059432618,0,0.550818564337113,0.0001220703125,1.9326171875,0,0.0223506118549119,0
"Streptococcus uberis_Erythromycin",0.25,6,246,0.16260162601626,"Bimodal",1233.3110916006,824.981977763488,2.15010431144661e-89,"2 Peaks",0.0177452897668669,0.0316091467829797,0.0830606876447129,0.578860088335768,0.0001220703125,1.70316314697266,0.162,0.0632182935659594,0
"Clostridioides difficile_Fidaxomicin",0.5,5,1165,0.0163090128755365,"Bimodal",3990.90215220824,3973.30355259007,0.000150815905115236,"1 Peak",0.771967137901628,0.00837243045179713,0.906170711706239,1.62082755303871,0.0001220703125,0.307121276855469,0.474,0.0167448609035943,0.076
"Bordetella bronchiseptica_Florfenicol",8,12,842,0.0332541567695962,"Bimodal",2335.65229878254,2185.4789703215,2.45626975237024e-33,"1 Peak",0.667762649291689,0.00710620746836651,0.994838796533945,2.32959263247626,0.0001220703125,0.888420104980469,0.322,0.014212414936733,0.826
"Campylobacter coli_Florfenicol",4,21,8943,0.001230012300123,"Bimodal",17757.5029955552,16865.1332469595,1.67637503179549e-194,"1 Peak",0.578731867782854,0.00340973120078205,0.774552082674644,1.79724913405546,0.0001220703125,0.637840270996094,0.384,0.00681946255811573,0.006
"Campylobacter jejuni_Florfenicol",4,20,21593,0.00171351826980966,"Bimodal",49610.678449607,47991.6902006479,0,"1 Peak",0.782664746022336,0.00230491645798918,0.700410746853264,1.74605967724343,0.0001220703125,0.301101684570312,0.738,0.00460982859529128,0
"Enterococcus faecium_Florfenicol",8,5,713,0.00140252454417952,"Bimodal",1331.56878995727,1267.29244781891,1.10298510128846e-14,"2 Peaks",0.269140368028148,0.0159605522708399,0.260861117079286,1.77940651859598,0.0001220703125,1.07411956787109,0.17,0.0319211045416798,0.002
"Escherichia coli_Florfenicol",16,34,9464,0.00486052409129332,"Bimodal",20821.1355695515,20298.1317251528,2.69872220061134e-114,"2 Peaks",0.172848622047099,0.00375039375600652,0.560382706865948,1.54802391212969,0.0001220703125,0.595466613769531,0.074,0.00750077745629866,0.002
"Mannheimia haemolytica_Florfenicol",2,27,1398,0.00786838340486409,"Bimodal",3319.59397139861,3134.84219427251,7.61484970692875e-41,"1 Peak",0.722653984421459,0.00878010617192717,0.727384207365469,2.00547208545252,0.0001220703125,0.804573059082031,0.412,0.0175602123438543,0.03
"Pasteurella multocida_Florfenicol",1,56,4748,0.0080033698399326,"Bimodal",10523.7092639072,9847.12839678424,1.20873590710651e-147,"1 Peak",0.646873081425589,0.00497430166367047,0.669065670336529,2.21410108315604,0.0001220703125,0.549110412597656,0.874,0.00994863955853358,0.012
"Salmonella enterica_Florfenicol",16,20,23602,0.0756715532581985,"Bimodal",71666.4544326227,56478.7761753846,0,"1 Peak",0.36252188013743,0.00575894611458241,2.58663686987237e-05,1.26365991732862,0.0001220703125,0.552932739257812,0,0.0115178921851175,0
"Staphylococcus hyicus_Florfenicol",4,8,366,0.00273224043715847,"Bimodal",693.49066361501,657.793988039512,1.77241484947046e-08,"1 Peak",0.533419770443059,0.0162438704002495,0.782962933702183,1.43426753944429,0.0001220703125,0.769790649414062,0.204,0.032487740800499,0.158
"Staphylococcus pseudintermedius_Florfenicol",8,9,420,0.00238095238095238,"Bimodal",800.342809815875,757.016496155959,3.90670418690733e-10,"2 Peaks",0.506918410058745,0.0157433898985759,0.728619251204806,1.20618266233669,0.000244140625,0.520011901855469,0.214,0.0314867797971518,0.128
"Escherichia coli_Flumequine",2,10,2839,0.237055301162381,"Bimodal",12145.6386384622,8880.06028680998,0,"2 Peaks",0.0504239193499541,0.0324593733258036,0,0.651908814544567,0.0001220703125,1.20612335205078,0,0.0649187466516072,0
"Mannheimia haemolytica_Flumequine",0.5,9,331,0.299093655589124,"Bimodal",1431.90144625803,1191.09404959402,5.12080471027479e-53,"2 Peaks",0.0234520817897419,0.0371189027668575,0.00236105210228421,0.595724924745229,0.0001220703125,1.22756958007812,0.002,0.074237805533715,0
"Pasteurella multocida_Flumequine",0.5,12,625,0.2368,"Bimodal",3220.39165744617,2562.94288486233,1.72509480126631e-143,"2 Peaks",0.00673487305299791,0.040895268343032,0,0.505239525016465,0.0001220703125,2.14895820617676,0,0.0817905366860639,0
"Salmonella enterica_Flumequine",2,5,7470,0.0918340026773762,"Bimodal",26208.4880551402,19794.2018409955,0,"2 Peaks",0.0329869870803312,0.0100627764011842,3.37962472704012e-05,0.988510325554367,0.375424344524793,0.982940673828125,0,0.0201255528285543,0
"Escherichia coli_Fosfomycin",4,6,1187,0.0834035383319292,"Bimodal",4771.02577513198,3748.38174562311,8.62324085466698e-223,"2 Peaks",0.190250360856363,0.0100411692639375,0.634146755543467,1.12066555314591,0.000330564039546623,1.240478515625,0.11,0.0200823385278749,0.022
"Proteus mirabilis_Fosfomycin",8,7,1328,0.292921686746988,"Bimodal",6172.46029748687,6052.83225592804,1.05463173372424e-26,"2 Peaks",0.235653915950873,0.00645382333836147,0.990849455755093,1.32016723518357,0.0001220703125,0.501998901367188,0.75,0.0129076466767229,0.686
"Staphylococcus aureus_Fosfomycin",32,8,2213,0.043831902394939,"Bimodal",9032.33063198311,9008.58450672939,6.9757577187685e-06,"1 Peak",0.855844273189011,0.00604976615436854,0.914225723770296,1.48854039559145,0.0001220703125,0.613349914550781,0.136,0.0120995323087371,0.218
"Staphylococcus aureus_Fusidic acid",0.5,30,20980,0.121639656816015,"Bimodal",92384.6060534584,79955.8632668056,0,"2 Peaks",0.196749324684101,0.00632499112214188,1.35243147338926e-05,1.2022019855523,0.0001220703125,1.08291625976562,0,0.0126499821580384,0
"Staphylococcus aureus MRSA_Fusidic acid",0.5,7,601,0.113144758735441,"Bimodal",2880.93449712774,1977.37354515461,6.22633161331337e-197,"2 Peaks",0.104661692064345,0.012521827023767,0.813561369879432,0.943619217504558,0.210297198306637,2.04436492919922,0.112,0.025043654047534,0.154
"Staphylococcus aureus MSSA_Fusidic acid",0.5,8,1750,0.142857142857143,"Bimodal",7612.68814371274,6034.32883747236,0,"2 Peaks",0.0464174973495254,0.0126706848891691,0.0590783690754477,0.822244440899817,0.0001220703125,1.40003204345703,0.026,0.0253413697783381,0
"Staphylococcus coagulase negative_Fusidic acid",0.5,5,808,0.381188118811881,"Bimodal",4347.75225259787,3575.46664596516,1.99669298926898e-168,"2 Peaks",0.00565270900560066,0.0819311245700812,0,0.450738595240731,0.0001220703125,2.43888854980469,0,0.163862249140162,0
"Mannheimia haemolytica_Gamithromycin",2,7,244,0.0245901639344262,"Bimodal",647.828908271629,572.772786463374,5.03234297958964e-17,"1 Peak",0.548035138279707,0.0227325680228401,0.540098631320237,2.38411447463545,0.0001220703125,0.827545166015625,0.276,0.0454651360456802,0.07
"Pasteurella multocida_Gamithromycin",4,8,313,0.0223642172523962,"Bimodal",1005.91325550471,984.857472730369,2.67783143018113e-05,"1 Peak",0.729922329885565,0.0234549596337533,0.277954825533724,1.92320043469206,0.0001220703125,0.855613708496094,0.126,0.0469099192675065,0.006
"Staphylococcus pseudintermedius_Gamithromycin",0.5,7,367,0.485013623978202,"Bimodal",1819.23930828315,946.05154189589,2.45293305845267e-190,"2 Peaks",1.72339822104132e-10,0.170947034511583,0,0.108896867446195,0.0001220703125,2.63890838623047,0.002,0.341894069023166,0
"Enterococcus faecalis_Gatifloxacin",2,7,4034,0.305156172533466,"Bimodal",20266.6013808235,16692.5614374095,0,"2 Peaks",0.11391547469041,0.0703624696608266,0,0.864710245508065,0.0001220703125,1.69580841064453,0,0.14072493139248,0
"Escherichia coli_Gatifloxacin",0.125,5,4086,0.197748409202154,"Bimodal",20569.2724940637,15953.4327470807,0,"2 Peaks",0.0414887530748366,0.028926039327401,0,0.60848107286571,0.0001220703125,2.13569450378418,0,0.0578520783837366,0
"Haemophilus influenzae_Gatifloxacin",0.064,5,3443,0.0121986639558525,"Bimodal",9572.66493674852,7722.68838622383,0,"1 Peak",0.352879621537102,0.0053271412330833,0.811849564198597,2.2613316550442,0.0001220703125,1.12478637695312,0.43,0.0106542629955172,0.038
"Proteus mirabilis_Gatifloxacin",0.5,5,1361,0.156502571638501,"Bimodal",5884.00683088684,4743.62107558814,2.33549862722973e-248,"2 Peaks",0.0779333613896186,0.0129722633242456,0.134649969028636,0.813602255804746,0.0001220703125,1.15592193603516,0,0.0259445266484912,0
"Streptococcus pneumoniae_Gatifloxacin",1,13,14709,0.0234550275341628,"Bimodal",54721.0842305968,35414.7314292581,0,"2 Peaks",0.2223711846182,0.00656094833111861,0.000210533144976766,1.10920489241578,0.0001220703125,2.61964225769043,0,0.0131218966584072,0
"Streptococcus pyogenes_Gatifloxacin",1,5,1036,0.228764478764479,"Bimodal",6186.70061124788,3376.9963486057,0,"2 Peaks",7.58477459399313e-20,0.10158487325022,0,0.125256952450288,0.0001220703125,3.7824649810791,0,0.20316974650044,0
"Acinetobacter baumannii_Gentamicin",2,20,1896,0.2457805907173,"Bimodal",9404.36219227446,8042.86251540765,2.25996447204951e-296,"2 Peaks",0.118394100767182,0.0124882467978699,0.0466151218416339,0.814890672862372,0.0001220703125,1.40885162353516,0.004,0.0249764935957397,0
"Campylobacter coli_Gentamicin",2,50,8109,0.0136884942656308,"Bimodal",25384.3116511218,21854.772509486,0,"1 Peak",0.442343935596701,0.00474654286317932,0.282099098047908,2.56968841723853,0.0001220703125,1.53427886962891,0,0.00949308564076567,0
